ITTER107;Country;TIPO_DATO15;Data type;SEXISTAT1;Gender;ETA1;Age;TIME;Select time;Value;Flag Codes;Flags
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y75-79;75-79 years;2018;2018;31.3;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y80-84;80-84 years;2018;2018;41.9;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y25-29;25-29 years;2018;2018;0.4;;
ITD37;Rovigo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y70-74;70-74 years;2018;2018;16.4;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y45-49;45-49 years;2018;2018;1.3;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y40-44;40-44 years;2018;2018;0.7;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y55-59;55-59 years;2018;2018;3.9;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y10-14;10-14 years;2018;2018;0;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y85-89;85-89 years;2018;2018;81.8;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_GE95;95 years and over;2018;2018;277.8;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y45-49;45-49 years;2018;2018;0.8;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y35-39;35-39 years;2018;2018;0.5;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y45-49;45-49 years;2018;2018;1;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y70-74;70-74 years;2018;2018;19.4;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y75-79;75-79 years;2018;2018;33.9;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_UN4;until 4 years;2018;2018;0.6;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y_GE95;95 years and over;2018;2018;290.9;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y5-9;5-9 years;2018;2018;0.1;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y40-44;40-44 years;2018;2018;0.8;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y45-49;45-49 years;2018;2018;1.3;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y_GE95;95 years and over;2018;2018;274.7;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y25-29;25-29 years;2018;2018;0.5;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_GE95;95 years and over;2018;2018;301.7;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y5-9;5-9 years;2018;2018;0.1;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y85-89;85-89 years;2018;2018;86.3;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y55-59;55-59 years;2018;2018;3.6;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y60-64;60-64 years;2018;2018;7.6;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y50-54;50-54 years;2018;2018;1.6;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y_GE95;95 years and over;2018;2018;356.1;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y5-9;5-9 years;2018;2018;0.1;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y30-34;30-34 years;2018;2018;0.3;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y55-59;55-59 years;2018;2018;2.7;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y90-94;90-94 years;2018;2018;168.3;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y20-24;20-24 years;2018;2018;0.3;;
ITD44;Trieste;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y25-29;25-29 years;2018;2018;0.3;;
ITD43;Gorizia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y40-44;40-44 years;2018;2018;1.1;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y_GE95;95 years and over;2018;2018;290.6;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y5-9;5-9 years;2018;2018;0.1;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y5-9;5-9 years;2018;2018;0;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y25-29;25-29 years;2018;2018;0.4;;
ITD34;Treviso;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y55-59;55-59 years;2018;2018;2.6;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y85-89;85-89 years;2018;2018;76.1;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y15-19;15-19 years;2018;2018;0.3;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y35-39;35-39 years;2018;2018;0.4;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y20-24;20-24 years;2018;2018;0.2;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;TOTAL;total;2018;2018;13.8;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y30-34;30-34 years;2018;2018;0.1;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y5-9;5-9 years;2018;2018;0;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y40-44;40-44 years;2018;2018;0.7;;
ITD37;Rovigo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y10-14;10-14 years;2018;2018;0.2;;
ITD4;Friuli-Venezia Giulia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y75-79;75-79 years;2018;2018;27.7;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y45-49;45-49 years;2018;2018;1.1;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y90-94;90-94 years;2018;2018;228;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;TOTAL;total;2018;2018;8.3;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;TOTAL;total;2018;2018;11.3;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y30-34;30-34 years;2018;2018;0.5;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y30-34;30-34 years;2018;2018;0.4;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y70-74;70-74 years;2018;2018;13.5;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y65-69;65-69 years;2018;2018;8.3;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y15-19;15-19 years;2018;2018;0.4;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y90-94;90-94 years;2018;2018;188.4;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y5-9;5-9 years;2018;2018;0;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y50-54;50-54 years;2018;2018;2.2;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y45-49;45-49 years;2018;2018;1.3;;
ITD35;Venezia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y20-24;20-24 years;2018;2018;0.2;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y80-84;80-84 years;2018;2018;49.7;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y20-24;20-24 years;2018;2018;0.5;;
ITD33;Belluno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y30-34;30-34 years;2018;2018;0.8;;
ITD35;Venezia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y80-84;80-84 years;2018;2018;60.7;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y10-14;10-14 years;2018;2018;0.3;;
ITD33;Belluno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y90-94;90-94 years;2018;2018;222.4;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y10-14;10-14 years;2018;2018;0.1;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y10-14;10-14 years;2018;2018;0.1;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y85-89;85-89 years;2018;2018;78.5;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y30-34;30-34 years;2018;2018;0;;
ITD37;Rovigo;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y85-89;85-89 years;2018;2018;101.7;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y65-69;65-69 years;2018;2018;5.4;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y_GE95;95 years and over;2018;2018;414.6;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y20-24;20-24 years;2018;2018;0.3;;
ITD44;Trieste;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y50-54;50-54 years;2018;2018;2.9;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y90-94;90-94 years;2018;2018;166.5;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y80-84;80-84 years;2018;2018;36.1;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y_UN4;until 4 years;2018;2018;0.6;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y55-59;55-59 years;2018;2018;2.3;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y75-79;75-79 years;2018;2018;18.4;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y25-29;25-29 years;2018;2018;0.3;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;TOTAL;total;2018;2018;13.2;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y90-94;90-94 years;2018;2018;179;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;TOTAL;total;2018;2018;11;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y50-54;50-54 years;2018;2018;1.4;;
ITD36;Padova;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y15-19;15-19 years;2018;2018;0.4;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y70-74;70-74 years;2018;2018;15.7;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y80-84;80-84 years;2018;2018;54.9;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y15-19;15-19 years;2018;2018;0.1;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y65-69;65-69 years;2018;2018;14.8;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y85-89;85-89 years;2018;2018;112.1;;
ITE;Centro (I);DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y35-39;35-39 years;2018;2018;0.7;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y15-19;15-19 years;2018;2018;0;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y20-24;20-24 years;2018;2018;0.4;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y90-94;90-94 years;2018;2018;158;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y70-74;70-74 years;2018;2018;13.1;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y20-24;20-24 years;2018;2018;0;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y15-19;15-19 years;2018;2018;0.2;;
ITE13;Pistoia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y90-94;90-94 years;2018;2018;238.4;;
ITE11;Massa-Carrara;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y50-54;50-54 years;2018;2018;3.5;;
ITDA;Trentino Alto Adige / Südtirol;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y35-39;35-39 years;2018;2018;0.6;;
ITD41;Pordenone;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y50-54;50-54 years;2018;2018;2.8;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y_UN4;until 4 years;2018;2018;0.1;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y5-9;5-9 years;2018;2018;0;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y5-9;5-9 years;2018;2018;0;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y10-14;10-14 years;2018;2018;0.1;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y10-14;10-14 years;2018;2018;0;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y10-14;10-14 years;2018;2018;0;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y15-19;15-19 years;2018;2018;0.1;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y15-19;15-19 years;2018;2018;0.2;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y30-34;30-34 years;2018;2018;0.7;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y35-39;35-39 years;2018;2018;0.5;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y35-39;35-39 years;2018;2018;0.4;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y35-39;35-39 years;2018;2018;0.6;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y40-44;40-44 years;2018;2018;0.8;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y45-49;45-49 years;2018;2018;0.4;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y45-49;45-49 years;2018;2018;1.8;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y45-49;45-49 years;2018;2018;1.3;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y50-54;50-54 years;2018;2018;2.1;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y50-54;50-54 years;2018;2018;2;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y50-54;50-54 years;2018;2018;2.3;;
ITD43;Gorizia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y_UN4;until 4 years;2018;2018;0;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y10-14;10-14 years;2018;2018;0;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y20-24;20-24 years;2018;2018;0;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y20-24;20-24 years;2018;2018;0.3;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y20-24;20-24 years;2018;2018;0;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y20-24;20-24 years;2018;2018;1.1;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y60-64;60-64 years;2018;2018;7.3;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y60-64;60-64 years;2018;2018;5.7;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y30-34;30-34 years;2018;2018;0.2;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y30-34;30-34 years;2018;2018;0.3;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y30-34;30-34 years;2018;2018;0.5;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y60-64;60-64 years;2018;2018;5.4;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y65-69;65-69 years;2018;2018;12.6;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y65-69;65-69 years;2018;2018;12.3;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y35-39;35-39 years;2018;2018;0.5;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_UN4;until 4 years;2018;2018;0.3;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_UN4;until 4 years;2018;2018;0.3;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y_UN4;until 4 years;2018;2018;0.4;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y_UN4;until 4 years;2018;2018;0.6;;
ITD43;Gorizia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y5-9;5-9 years;2018;2018;0;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y10-14;10-14 years;2018;2018;0;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y10-14;10-14 years;2018;2018;0;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y10-14;10-14 years;2018;2018;0.1;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y20-24;20-24 years;2018;2018;0.4;;
ITD34;Treviso;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y5-9;5-9 years;2018;2018;0;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y5-9;5-9 years;2018;2018;0.1;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y5-9;5-9 years;2018;2018;0.1;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y5-9;5-9 years;2018;2018;0.1;;
ITD41;Pordenone;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y15-19;15-19 years;2018;2018;0.2;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y15-19;15-19 years;2018;2018;0.2;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y15-19;15-19 years;2018;2018;0;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y15-19;15-19 years;2018;2018;0;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y_UN4;until 4 years;2018;2018;0.7;;
ITD36;Padova;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y5-9;5-9 years;2018;2018;0;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y5-9;5-9 years;2018;2018;0;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y15-19;15-19 years;2018;2018;0.1;;
ITD35;Venezia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y20-24;20-24 years;2018;2018;0.4;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y20-24;20-24 years;2018;2018;0.2;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y20-24;20-24 years;2018;2018;0.2;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y20-24;20-24 years;2018;2018;0.1;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y_UN4;until 4 years;2018;2018;0.5;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_UN4;until 4 years;2018;2018;0.5;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y_UN4;until 4 years;2018;2018;0.4;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y_UN4;until 4 years;2018;2018;1.2;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y5-9;5-9 years;2018;2018;0.1;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y15-19;15-19 years;2018;2018;0;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y15-19;15-19 years;2018;2018;0;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y15-19;15-19 years;2018;2018;0.3;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_UN4;until 4 years;2018;2018;0.8;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y_UN4;until 4 years;2018;2018;0.7;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y10-14;10-14 years;2018;2018;0;;
ITE14;Firenze;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y10-14;10-14 years;2018;2018;0;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y5-9;5-9 years;2018;2018;0;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y5-9;5-9 years;2018;2018;0.2;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y10-14;10-14 years;2018;2018;0;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y15-19;15-19 years;2018;2018;0.2;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y15-19;15-19 years;2018;2018;0;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y15-19;15-19 years;2018;2018;0.6;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y15-19;15-19 years;2018;2018;0.1;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y65-69;65-69 years;2018;2018;9.7;;
ITD36;Padova;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y70-74;70-74 years;2018;2018;9.9;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y40-44;40-44 years;2018;2018;0.5;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y20-24;20-24 years;2018;2018;0.2;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y25-29;25-29 years;2018;2018;0.1;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y25-29;25-29 years;2018;2018;0.2;;
ITE16;Livorno;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y25-29;25-29 years;2018;2018;0.4;;
ITE21;Perugia;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);2;females;Y20-24;20-24 years;2018;2018;0.1;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y25-29;25-29 years;2018;2018;0.5;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y30-34;30-34 years;2018;2018;0.3;;
ITE15;Prato;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);1;males;Y30-34;30-34 years;2018;2018;0.3;;
ITE12;Lucca;DEATHRATEAGE;age-specific daeth rate (per thousand inhabitant);9;total;Y30-34;30-34 years;2018;2018;0.3;;
